homd/CS43.kraken2.homd_ci15.output.tsv	2712517	5912901
homd/CS44.kraken2.homd_ci15.output.tsv	3371440	6001912
homd/CS45.kraken2.homd_ci15.output.tsv	2450051	1860689
homd/CS46.kraken2.homd_ci15.output.tsv	3891439	5667025
homd/CS47.kraken2.homd_ci15.output.tsv	10919702	19087870
homd/CS48.kraken2.homd_ci15.output.tsv	185167	346794
homd/DLV001.A0101.kraken2.homd_ci15.output.tsv	163888	639073
homd/DLV002.A0101.kraken2.homd_ci15.output.tsv	414	80563
homd/DRT001.kraken2.homd_ci15.output.tsv	4072398	12623409
homd/ECO002.B0101.kraken2.homd_ci15.output.tsv	1616871	11187018
homd/ECO002.C0101.kraken2.homd_ci15.output.tsv	1318655	10418533
homd/ECO004.B0101.kraken2.homd_ci15.output.tsv	1073052	9552684
homd/ECO004.C0101.kraken2.homd_ci15.output.tsv	928653	8719450
homd/ECO006.B0101.kraken2.homd_ci15.output.tsv	117369	10310708
homd/ECO010.B0101.kraken2.homd_ci15.output.tsv	921255	11255724
homd/EFE002.B0101.kraken2.homd_ci15.output.tsv	2500499	8740723
homd/EFE003.B0101.kraken2.homd_ci15.output.tsv	3358461	7609623
homd/EFE004.B0101.kraken2.homd_ci15.output.tsv	3528428	8316596
homd/EFE005.B0101.kraken2.homd_ci15.output.tsv	3553032	7850768
homd/EFE006.B0101.kraken2.homd_ci15.output.tsv	3274025	7620098
homd/ELR003.A0101.kraken2.homd_ci15.output.tsv	1949949	6837402
homd/ELR004.A0101.kraken2.homd_ci15.output.tsv	2141394	2951855
homd/ELR006.A0101.kraken2.homd_ci15.output.tsv	5703812	9164741
homd/ELR008.A0101.kraken2.homd_ci15.output.tsv	5356618	10979611
homd/ELR010.A0101.kraken2.homd_ci15.output.tsv	101166	12643854
homd/EMN001.A0101.kraken2.homd_ci15.output.tsv	2604918	9925261
homd/ERR10167374.kraken2.homd_ci15.output.tsv	1183098	26713157
homd/ERR10167375.kraken2.homd_ci15.output.tsv	1167236	30375205
homd/ERR10228823.kraken2.homd_ci15.output.tsv	9606108	4265902
homd/ERR10228824.kraken2.homd_ci15.output.tsv	23927891	6275792
homd/ERR10228825.kraken2.homd_ci15.output.tsv	22164124	4832243
homd/ERR10228826.kraken2.homd_ci15.output.tsv	10965469	5043143
homd/ERR10228827.kraken2.homd_ci15.output.tsv	12145578	3506181
homd/ERR10228828.kraken2.homd_ci15.output.tsv	28452498	10914947
homd/ERR10228829.kraken2.homd_ci15.output.tsv	16884669	6680988
homd/ERR10228830.kraken2.homd_ci15.output.tsv	7132589	3193097
homd/ERR10228831.kraken2.homd_ci15.output.tsv	18792285	7051526
homd/ERR10228832.kraken2.homd_ci15.output.tsv	19742846	7848259
homd/ERR10228833.kraken2.homd_ci15.output.tsv	6903296	3200378
homd/ERR10228834.kraken2.homd_ci15.output.tsv	5635211	3056271
homd/ERR10228835.kraken2.homd_ci15.output.tsv	6281366	2215510
homd/ERR10228836.kraken2.homd_ci15.output.tsv	3903070	1302893
homd/ERR10228837.kraken2.homd_ci15.output.tsv	15512509	4478199
homd/ERR10228838.kraken2.homd_ci15.output.tsv	2874258	1014583
homd/ERR10228839.kraken2.homd_ci15.output.tsv	15299397	5509611
homd/ERR10228840.kraken2.homd_ci15.output.tsv	20349964	4889552
homd/ERR10228841.kraken2.homd_ci15.output.tsv	22644468	7141400
homd/ERR10228842.kraken2.homd_ci15.output.tsv	11217993	3754979
homd/ERR10228843.kraken2.homd_ci15.output.tsv	6251972	7488375
homd/ERR10228844.kraken2.homd_ci15.output.tsv	8392472	25357727
homd/ERR10228845.kraken2.homd_ci15.output.tsv	11916424	5371086
homd/ERR10228846.kraken2.homd_ci15.output.tsv	12834751	5479462
homd/ERR10228847.kraken2.homd_ci15.output.tsv	15601515	4468039
homd/ERR10228848.kraken2.homd_ci15.output.tsv	121086038	24682518
homd/ERR10228849.kraken2.homd_ci15.output.tsv	5885193	1722821
homd/ERR10228850.kraken2.homd_ci15.output.tsv	5278107	1511430
homd/ERR10228851.kraken2.homd_ci15.output.tsv	4932314	1888359
homd/ERR10228852.kraken2.homd_ci15.output.tsv	10201748	2871248
homd/ERR10228853.kraken2.homd_ci15.output.tsv	13391072	5044775
homd/ERR10228854.kraken2.homd_ci15.output.tsv	24735655	9956195
homd/ERR10228855.kraken2.homd_ci15.output.tsv	78842694	41249069
homd/ERR10228856.kraken2.homd_ci15.output.tsv	30286516	13705131
homd/ERR10228857.kraken2.homd_ci15.output.tsv	66978815	33228362
homd/ERR10228858.kraken2.homd_ci15.output.tsv	5764063	1312588
homd/ERR10228859.kraken2.homd_ci15.output.tsv	7439235	4023302
homd/ERR10228860.kraken2.homd_ci15.output.tsv	20422528	15466834
homd/ERR10228861.kraken2.homd_ci15.output.tsv	31117239	15428849
homd/ERR10228862.kraken2.homd_ci15.output.tsv	6720245	5504845
homd/ERR10228863.kraken2.homd_ci15.output.tsv	70534733	54514006
homd/ERR10228864.kraken2.homd_ci15.output.tsv	3472502	1610148
homd/ERR10228865.kraken2.homd_ci15.output.tsv	3011132	1414929
homd/ERR10228866.kraken2.homd_ci15.output.tsv	21040824	9017878
homd/ERR10228867.kraken2.homd_ci15.output.tsv	13800285	5472940
homd/ERR10228868.kraken2.homd_ci15.output.tsv	9297971	3919025
homd/ERR10228869.kraken2.homd_ci15.output.tsv	20376293	6936920
homd/ERR10228870.kraken2.homd_ci15.output.tsv	14075597	4353197
homd/ERR10228871.kraken2.homd_ci15.output.tsv	21240891	37840700
homd/ERR10228872.kraken2.homd_ci15.output.tsv	11249174	3467404
homd/ERR10228873.kraken2.homd_ci15.output.tsv	21909988	25846510
homd/ERR10228874.kraken2.homd_ci15.output.tsv	15468296	5151877
homd/ERR10228875.kraken2.homd_ci15.output.tsv	10650143	2736008
homd/ERR10228876.kraken2.homd_ci15.output.tsv	35897626	11177704
homd/ERR10228877.kraken2.homd_ci15.output.tsv	2571165	1189526
homd/ERR10228878.kraken2.homd_ci15.output.tsv	17862119	5066747
homd/ERR10228879.kraken2.homd_ci15.output.tsv	7871921	2143925
homd/ERR10228880.kraken2.homd_ci15.output.tsv	7775567	2025787
homd/ERR10228881.kraken2.homd_ci15.output.tsv	21990537	7564582
homd/ERR10228882.kraken2.homd_ci15.output.tsv	12908072	3929994
homd/ERR10228883.kraken2.homd_ci15.output.tsv	32252623	13808300
homd/ERR10228884.kraken2.homd_ci15.output.tsv	13232696	3400883
homd/ERR10228885.kraken2.homd_ci15.output.tsv	31733750	15765334
homd/ERR10228886.kraken2.homd_ci15.output.tsv	47420740	15630640
