Bin	Base	mean_damage	Study	primary_cluster	SampleID	library_treatment	library_polymerase
ERS26854147.bin.r.1	3	0.00630721966205837	Velsko2024	1187	ERS26854147	Half	
ERS26854147.bin.r.1	4	0.00393241167434716	Velsko2024	1187	ERS26854147	Half	
ERS26854147.bin.r.1	5	0.00389247311827957	Velsko2024	1187	ERS26854147	Half	
ERS26854150.bin.r.29	0	0.231425925925926	""	1190	ERS26854150	None	
ERS26854150.bin.r.29	1	0.134	""	1190	ERS26854150	None	
ERS26854150.bin.r.29	2	0.0779444444444444	""	1190	ERS26854150	None	
ERS26854150.bin.r.29	3	0.0595987654320988	""	1190	ERS26854150	None	
ERS26854150.bin.r.29	4	0.0483765432098765	""	1190	ERS26854150	None	
ERS26854150.bin.r.29	5	0.039462962962963	""	1190	ERS26854150	None	
ERS2985743.bin.r.6	0	0.0326372549019608	Velsko2019	1188	ERS2985743	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985743.bin.r.6	1	0.0236960784313726	Velsko2019	1188	ERS2985743	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985743.bin.r.6	2	0.0191960784313726	Velsko2019	1188	ERS2985743	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985743.bin.r.6	3	0.0169705882352941	Velsko2019	1188	ERS2985743	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985743.bin.r.6	4	0.0167745098039216	Velsko2019	1188	ERS2985743	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985743.bin.r.6	5	0.0153725490196078	Velsko2019	1188	ERS2985743	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985744.bin.r.3	0	0.0542330097087379	Velsko2019	1188	ERS2985744	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985744.bin.r.3	1	0.0431165048543689	Velsko2019	1188	ERS2985744	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985744.bin.r.3	2	0.0337184466019417	Velsko2019	1188	ERS2985744	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985744.bin.r.3	3	0.0310291262135922	Velsko2019	1188	ERS2985744	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985744.bin.r.3	4	0.0295145631067961	Velsko2019	1188	ERS2985744	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985744.bin.r.3	5	0.0257766990291262	Velsko2019	1188	ERS2985744	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985746.bin.r.2	0	0.0479858757062147	Velsko2019	1187	ERS2985746	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985746.bin.r.2	1	0.0342853107344633	Velsko2019	1187	ERS2985746	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985746.bin.r.2	2	0.0269717514124294	Velsko2019	1187	ERS2985746	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985746.bin.r.2	3	0.0257598870056497	Velsko2019	1187	ERS2985746	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985746.bin.r.2	4	0.0247146892655367	Velsko2019	1187	ERS2985746	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985746.bin.r.2	5	0.0230310734463277	Velsko2019	1187	ERS2985746	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985748.bin.r.12	0	0.0482436974789916	Velsko2019	1188	ERS2985748	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985748.bin.r.12	1	0.0384117647058824	Velsko2019	1188	ERS2985748	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985748.bin.r.12	2	0.0337563025210084	Velsko2019	1188	ERS2985748	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985748.bin.r.12	3	0.0334957983193277	Velsko2019	1188	ERS2985748	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985748.bin.r.12	4	0.0303109243697479	Velsko2019	1188	ERS2985748	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985748.bin.r.12	5	0.0283529411764706	Velsko2019	1188	ERS2985748	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985750.bin.r.19	0	0.0351274509803922	Velsko2019	1188	ERS2985750	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985750.bin.r.19	1	0.0197843137254902	Velsko2019	1188	ERS2985750	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985750.bin.r.19	2	0.0156372549019608	Velsko2019	1188	ERS2985750	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985750.bin.r.19	3	0.0136666666666667	Velsko2019	1188	ERS2985750	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985750.bin.r.19	4	0.0128333333333333	Velsko2019	1188	ERS2985750	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985750.bin.r.19	5	0.0111666666666667	Velsko2019	1188	ERS2985750	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985751.bin.r.4	0	0.03275	Velsko2019	1188	ERS2985751	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985751.bin.r.4	1	0.0244285714285714	Velsko2019	1188	ERS2985751	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985751.bin.r.4	2	0.0205892857142857	Velsko2019	1188	ERS2985751	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985751.bin.r.4	3	0.01925	Velsko2019	1188	ERS2985751	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985751.bin.r.4	4	0.0200089285714286	Velsko2019	1188	ERS2985751	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985751.bin.r.4	5	0.0167232142857143	Velsko2019	1188	ERS2985751	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985752.bin.r.4	0	0.0551063291139241	Velsko2019	1188	ERS2985752	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985752.bin.r.4	1	0.0299949367088608	Velsko2019	1188	ERS2985752	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985752.bin.r.4	2	0.0239417721518987	Velsko2019	1188	ERS2985752	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985752.bin.r.4	3	0.0232227848101266	Velsko2019	1188	ERS2985752	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985752.bin.r.4	4	0.0205367088607595	Velsko2019	1188	ERS2985752	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985752.bin.r.4	5	0.0227949367088608	Velsko2019	1188	ERS2985752	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985756.bin.r.7	0	0.0459316770186335	Velsko2019	1188	ERS2985756	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985756.bin.r.7	1	0.0310931677018634	Velsko2019	1188	ERS2985756	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985756.bin.r.7	2	0.0265403726708075	Velsko2019	1188	ERS2985756	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985756.bin.r.7	3	0.0264347826086957	Velsko2019	1188	ERS2985756	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985756.bin.r.7	4	0.0265155279503106	Velsko2019	1188	ERS2985756	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985756.bin.r.7	5	0.0224223602484472	Velsko2019	1188	ERS2985756	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985759.bin.r.6	0	0.0714166666666667	Velsko2019	1188	ERS2985759	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985759.bin.r.6	1	0.0482685185185185	Velsko2019	1188	ERS2985759	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985759.bin.r.6	2	0.0338888888888889	Velsko2019	1188	ERS2985759	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985759.bin.r.6	3	0.0294259259259259	Velsko2019	1188	ERS2985759	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985759.bin.r.6	4	0.0251481481481482	Velsko2019	1188	ERS2985759	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985759.bin.r.6	5	0.0210648148148148	Velsko2019	1188	ERS2985759	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985760.bin.r.1	0	0.0677747747747748	Velsko2019	1187	ERS2985760	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985760.bin.r.1	1	0.0462342342342342	Velsko2019	1187	ERS2985760	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985760.bin.r.1	2	0.0325945945945946	Velsko2019	1187	ERS2985760	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985760.bin.r.1	3	0.0292522522522523	Velsko2019	1187	ERS2985760	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985760.bin.r.1	4	0.0273963963963964	Velsko2019	1187	ERS2985760	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985760.bin.r.1	5	0.0247837837837838	Velsko2019	1187	ERS2985760	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985761.bin.r.1	0	0.0408224299065421	Velsko2019	1188	ERS2985761	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985761.bin.r.1	1	0.0277009345794393	Velsko2019	1188	ERS2985761	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985761.bin.r.1	2	0.0213364485981308	Velsko2019	1188	ERS2985761	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985761.bin.r.1	3	0.019803738317757	Velsko2019	1188	ERS2985761	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985761.bin.r.1	4	0.0153177570093458	Velsko2019	1188	ERS2985761	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985761.bin.r.1	5	0.0133738317757009	Velsko2019	1188	ERS2985761	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985765.bin.r.1	0	0.0832483069977427	Velsko2019	1188	ERS2985765	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985765.bin.r.1	1	0.0602167042889391	Velsko2019	1188	ERS2985765	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985765.bin.r.1	2	0.0461422121896163	Velsko2019	1188	ERS2985765	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985765.bin.r.1	3	0.0468758465011287	Velsko2019	1188	ERS2985765	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985765.bin.r.1	4	0.0437155756207675	Velsko2019	1188	ERS2985765	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985765.bin.r.1	5	0.037313769751693	Velsko2019	1188	ERS2985765	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985766.bin.r.3	0	0.060968253968254	Velsko2019	1188	ERS2985766	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985766.bin.r.3	1	0.0471825396825397	Velsko2019	1188	ERS2985766	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985766.bin.r.3	2	0.0378730158730159	Velsko2019	1188	ERS2985766	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985766.bin.r.3	3	0.0353015873015873	Velsko2019	1188	ERS2985766	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985766.bin.r.3	4	0.0345476190476191	Velsko2019	1188	ERS2985766	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985766.bin.r.3	5	0.0299365079365079	Velsko2019	1188	ERS2985766	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985769.bin.r.11	0	0.0092972972972973	Velsko2019	1188	ERS2985769	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985769.bin.r.11	1	0.00744594594594595	Velsko2019	1188	ERS2985769	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985769.bin.r.11	2	0.00628378378378378	Velsko2019	1188	ERS2985769	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985769.bin.r.11	3	0.00618918918918919	Velsko2019	1188	ERS2985769	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985769.bin.r.11	4	0.00532432432432433	Velsko2019	1188	ERS2985769	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985769.bin.r.11	5	0.00516216216216216	Velsko2019	1188	ERS2985769	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985770.bin.r.6	0	0.0300860215053763	Velsko2019	1188	ERS2985770	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985770.bin.r.6	1	0.0252795698924731	Velsko2019	1188	ERS2985770	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985770.bin.r.6	2	0.0229354838709677	Velsko2019	1188	ERS2985770	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985770.bin.r.6	3	0.0201075268817204	Velsko2019	1188	ERS2985770	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985770.bin.r.6	4	0.020010752688172	Velsko2019	1188	ERS2985770	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985770.bin.r.6	5	0.0182258064516129	Velsko2019	1188	ERS2985770	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985773.bin.r.5	0	0.0471550387596899	Velsko2019	1188	ERS2985773	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985773.bin.r.5	1	0.0377906976744186	Velsko2019	1188	ERS2985773	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985773.bin.r.5	2	0.0289457364341085	Velsko2019	1188	ERS2985773	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985773.bin.r.5	3	0.0253720930232558	Velsko2019	1188	ERS2985773	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985773.bin.r.5	4	0.0240232558139535	Velsko2019	1188	ERS2985773	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985773.bin.r.5	5	0.0214883720930233	Velsko2019	1188	ERS2985773	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985774.bin.r.2	0	0.0541002331002331	Velsko2019	1188	ERS2985774	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985774.bin.r.2	1	0.0447179487179487	Velsko2019	1188	ERS2985774	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985774.bin.r.2	2	0.0361375291375291	Velsko2019	1188	ERS2985774	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985774.bin.r.2	3	0.0346083916083916	Velsko2019	1188	ERS2985774	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985774.bin.r.2	4	0.0304149184149184	Velsko2019	1188	ERS2985774	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985774.bin.r.2	5	0.027946386946387	Velsko2019	1188	ERS2985774	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985775.bin.r.5	0	0.0163663366336634	Velsko2019	1188	ERS2985775	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985775.bin.r.5	1	0.012960396039604	Velsko2019	1188	ERS2985775	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985775.bin.r.5	2	0.0116930693069307	Velsko2019	1188	ERS2985775	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985775.bin.r.5	3	0.0108514851485149	Velsko2019	1188	ERS2985775	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985775.bin.r.5	4	0.00928712871287129	Velsko2019	1188	ERS2985775	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985775.bin.r.5	5	0.00913861386138614	Velsko2019	1188	ERS2985775	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985776.bin.r.6	0	0.048479079497908	Velsko2019	1188	ERS2985776	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985776.bin.r.6	1	0.0319748953974895	Velsko2019	1188	ERS2985776	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985776.bin.r.6	2	0.0275376569037657	Velsko2019	1188	ERS2985776	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985776.bin.r.6	3	0.0251987447698745	Velsko2019	1188	ERS2985776	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985776.bin.r.6	4	0.0222238493723849	Velsko2019	1188	ERS2985776	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985776.bin.r.6	5	0.0204958158995816	Velsko2019	1188	ERS2985776	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985777.bin.r.4	0	0.0378558558558559	Velsko2019	1188	ERS2985777	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985777.bin.r.4	1	0.0283693693693694	Velsko2019	1188	ERS2985777	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985777.bin.r.4	2	0.0247477477477477	Velsko2019	1188	ERS2985777	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985777.bin.r.4	3	0.021972972972973	Velsko2019	1188	ERS2985777	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985777.bin.r.4	4	0.0201171171171171	Velsko2019	1188	ERS2985777	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985777.bin.r.4	5	0.0193783783783784	Velsko2019	1188	ERS2985777	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985779.bin.r.3	0	0.050208	Velsko2019	1188	ERS2985779	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985779.bin.r.3	1	0.041672	Velsko2019	1188	ERS2985779	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985779.bin.r.3	2	0.035152	Velsko2019	1188	ERS2985779	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985779.bin.r.3	3	0.03116	Velsko2019	1188	ERS2985779	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985779.bin.r.3	4	0.03096	Velsko2019	1188	ERS2985779	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985779.bin.r.3	5	0.02808	Velsko2019	1188	ERS2985779	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985780.bin.r.1	0	0.0600467289719626	Velsko2019	1188	ERS2985780	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985780.bin.r.1	1	0.0438317757009346	Velsko2019	1188	ERS2985780	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985780.bin.r.1	2	0.0336728971962617	Velsko2019	1188	ERS2985780	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985780.bin.r.1	3	0.0318971962616822	Velsko2019	1188	ERS2985780	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985780.bin.r.1	4	0.0314299065420561	Velsko2019	1188	ERS2985780	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985780.bin.r.1	5	0.0273457943925234	Velsko2019	1188	ERS2985780	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985784.bin.r.16	0	0.0793157894736842	Velsko2019	1188	ERS2985784	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985784.bin.r.16	1	0.0601526315789474	Velsko2019	1188	ERS2985784	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985784.bin.r.16	2	0.0414842105263158	Velsko2019	1188	ERS2985784	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985784.bin.r.16	3	0.0352684210526316	Velsko2019	1188	ERS2985784	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985784.bin.r.16	4	0.0327421052631579	Velsko2019	1188	ERS2985784	Proof-reading enzyme	AccuPrime Pfx DNA
ERS2985784.bin.r.16	5	0.0279473684210526	Velsko2019	1188	ERS2985784	Proof-reading enzyme	AccuPrime Pfx DNA
ERS3636092.bin.r.3	0	0.146343511450382	Neukamm2020	1187	ERS3636092	None	Phusion Hot Start High-Fidelity DNA
ERS3636092.bin.r.3	1	0.100171755725191	Neukamm2020	1187	ERS3636092	None	Phusion Hot Start High-Fidelity DNA
ERS3636092.bin.r.3	2	0.0639083969465649	Neukamm2020	1187	ERS3636092	None	Phusion Hot Start High-Fidelity DNA
ERS3636092.bin.r.3	3	0.047206106870229	Neukamm2020	1187	ERS3636092	None	Phusion Hot Start High-Fidelity DNA
ERS3636092.bin.r.3	4	0.0403969465648855	Neukamm2020	1187	ERS3636092	None	Phusion Hot Start High-Fidelity DNA
ERS3636092.bin.r.3	5	0.0335419847328244	Neukamm2020	1187	ERS3636092	None	Phusion Hot Start High-Fidelity DNA
ERS3774422.bin.r.18	0	0.0577157894736842	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	0	0.0577157894736842	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	1	0.0573157894736842	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	1	0.0573157894736842	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	2	0.0391263157894737	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	2	0.0391263157894737	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	3	0.0529368421052632	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	3	0.0529368421052632	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	4	0.0404105263157895	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	4	0.0404105263157895	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	5	0.0412736842105263	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774422.bin.r.18	5	0.0412736842105263	FellowsYates2021	1188	ERS3774422	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.2	0	0.460166189111748	FellowsYates2021	1189	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.2	1	0.268879656160458	FellowsYates2021	1189	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.2	2	0.156787965616046	FellowsYates2021	1189	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.2	3	0.124767908309456	FellowsYates2021	1189	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.2	4	0.0875272206303725	FellowsYates2021	1189	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.2	5	0.0707363896848138	FellowsYates2021	1189	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.3	0	0.423171597633136	FellowsYates2021	1190	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.3	1	0.262485207100592	FellowsYates2021	1190	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.3	2	0.163189349112426	FellowsYates2021	1190	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.3	3	0.134177514792899	FellowsYates2021	1190	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.3	4	0.10110650887574	FellowsYates2021	1190	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774436.bin.r.3	5	0.0813195266272189	FellowsYates2021	1190	ERS3774436	None	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	0	0.359425531914894	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	0	0.359425531914894	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	1	0.192015957446809	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	1	0.192015957446809	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	2	0.110284574468085	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	2	0.110284574468085	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	3	0.0905824468085106	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	3	0.0905824468085106	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	4	0.0668377659574468	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	4	0.0668377659574468	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	5	0.0605797872340426	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774441.bin.r.7	5	0.0605797872340426	FellowsYates2021	1189	ERS3774441	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	0	0.523873857404022	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	0	0.523873857404022	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	1	0.372990859232176	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	1	0.372990859232176	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	2	0.247367458866545	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	2	0.247367458866545	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	3	0.184685557586837	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	3	0.184685557586837	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	4	0.140877513711152	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	4	0.140877513711152	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	5	0.111639853747715	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774458.bin.r.1	5	0.111639853747715	FellowsYates2021	1187	ERS3774458	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	0	0.502459459459459	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	0	0.502459459459459	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	0	0.502459459459459	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	1	0.368824324324324	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	1	0.368824324324324	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	1	0.368824324324324	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	2	0.237640540540541	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	2	0.237640540540541	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	2	0.237640540540541	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	3	0.174472972972973	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
ERS3774460.bin.r.1	3	0.174472972972973	FellowsYates2021	1187	ERS3774460	Mixed	PfuTurbo Cx Hotstart DNA
